Variables = "X" "Y" "Z" "U" "V" "W" "MC" "GC" 
ZONE F=FEPOINT,ET=TRIANGLE,N=9002,E=18000SOLUTIONTIME=0 
-6.822048994E-02  4.457196967E-01 -9.769353246E-01 -1.421349485E-01  2.474246556E-01 -9.584251125E-01  1.880413781E+00  3.505435438E+00 
 3.965981042E-02 -9.992132402E-01 -4.156981383E-18  3.762205911E-02 -9.471937069E-01 -3.184472677E-01  9.957786023E-01  9.869086716E-01 
-2.558091494E-02  4.349102185E-01 -9.839585896E-01 -5.391382486E-02  2.307379233E-01 -9.715211322E-01  1.885804425E+00  3.505730557E+00 
-9.176123646E-01  1.490164995E-01 -4.750058326E-01 -7.509027683E-01  1.528941719E-01 -6.424705478E-01  1.520553956E+00  2.045368360E+00 
 2.651298467E-01  2.760524016E-01 -9.269657784E-01  4.930113624E-01  1.202841240E-02 -8.699397185E-01  1.030490631E+00  1.013522151E+00 
-1.020577018E+00 -1.046432038E-01 -2.848474429E-01 -9.708189095E-01 -1.256547562E-01 -2.042584814E-01  1.790712195E+00  2.857170946E+00 
-1.098509013E-01  4.547004915E-01 -9.664504638E-01 -2.247130915E-01  2.603416997E-01 -9.390027827E-01  1.849551573E+00  3.406703872E+00 
-9.533889678E-01  1.039177811E-01 -4.389441402E-01 -8.142812838E-01  1.135365675E-01 -5.692586747E-01  1.654620944E+00  2.416233853E+00 
-2.504307251E-01 -9.875911007E-01  7.600129504E-02 -2.628284773E-01 -9.463495033E-01 -1.879994923E-01  1.262876674E+00  1.477312773E+00 
 1.760653956E-02  4.222739916E-01 -9.871790190E-01  3.726217409E-02  2.103201971E-01 -9.769221796E-01  1.861707939E+00  3.398348974E+00 
-7.538330610E-01 -6.533961060E-01  3.637238156E-02 -7.686394567E-01 -6.342210127E-01  8.340918793E-02  9.758186373E-01  5.158470858E-01 
-9.993898907E-01 -2.490855905E-01 -1.823758298E-01 -9.580299830E-01 -2.866316854E-01  4.563837392E-03  1.560208438E+00  2.225864239E+00 
-5.600465134E-01  3.804742919E-01 -7.028677688E-01 -5.988618212E-01  1.959582366E-01 -7.765081382E-01  6.449527251E-01 -5.054452802E-01 
-6.477452034E-01  3.405398061E-01 -6.477452034E-01 -5.726197009E-01  2.022335071E-01 -7.944861778E-01  6.690286500E-01 -3.024513853E-01 
-8.328208782E-01  2.294578805E-01 -5.383007386E-01 -6.401599386E-01  2.009469722E-01 -7.414954938E-01  1.208733752E+00  1.226432099E+00 
-8.760422814E-01  1.933540112E-01 -5.082610967E-01 -6.903069023E-01  1.840758892E-01 -6.997088306E-01  1.367647097E+00  1.639962222E+00 
-6.537347441E-01 -7.579674238E-01  7.082143896E-02 -6.870597339E-01 -7.261930068E-01  2.434417651E-02  1.049355166E+00  7.112654215E-01 
 6.112627612E-01 -6.740006814E-01 -4.008636606E-01  5.205100479E-01 -7.623253036E-01 -3.846159404E-01  9.191998324E-01  7.392522330E-01 
-1.500883656E-01  4.619244920E-01 -9.529574414E-01 -2.996601977E-01  2.698355315E-01 -9.150915538E-01  1.798109262E+00  3.225921831E+00 
 6.082993321E-02  4.078939090E-01 -9.864041415E-01  1.282409390E-01  1.866026644E-01 -9.740296234E-01  1.806548418E+00  3.186835385E+00 
 1.391502142E-01 -9.776582131E-01 -3.610444544E-02  1.259503636E-01 -9.316185968E-01 -3.409153795E-01  8.489488220E-01  6.868226618E-01 
-7.851643413E-01  2.658352245E-01 -5.672794809E-01 -6.016289931E-01  2.121189923E-01 -7.700961549E-01  1.046909351E+00  7.996621117E-01 
-1.889710012E-01  4.656735992E-01 -9.374139813E-01 -3.665273702E-01  2.731007450E-01 -8.894232232E-01  1.727319397E+00  2.968242079E+00 
 5.536160898E-01 -8.044512669E-02 -7.246928699E-01  5.049879694E-01  1.531510081E-02 -8.629904973E-01 -3.764805661E-01  8.299453250E-03 
-5.875389021E-02 -1.009657965E+00  3.631190112E-02 -5.845634819E-02 -9.596369189E-01 -2.750996897E-01  1.139459559E+00  1.273050772E+00 
-9.822655478E-01  5.886025105E-02 -4.005561611E-01 -8.732691613E-01  6.744706613E-02 -4.825472673E-01  1.754433115E+00  2.707652089E+00 
 6.645754139E-01 -3.218948675E-01 -6.403353524E-01  5.658676999E-01 -1.907041884E-01 -8.021381794E-01  6.731573280E-01 -2.114898056E-01 
 3.840102328E-01  1.594284373E-01 -8.438331926E-01  5.876171957E-01 -4.993875742E-02 -8.075965279E-01  1.476033933E-01  1.974012846E-02 
-8.837784048E-01 -4.807116423E-01 -3.702259857E-02 -8.600076053E-01 -4.908230121E-01  1.395696589E-01  1.091330325E+00  9.031731529E-01 
-2.278325874E-01  4.681333299E-01 -9.189646050E-01 -4.267728207E-01  2.742361188E-01 -8.617769494E-01  1.643902193E+00  2.661372653E+00 
 1.035619378E-01  3.919333073E-01 -9.816154987E-01  2.157938574E-01  1.603745546E-01 -9.631785989E-01  1.721620890E+00  2.887967618E+00 
 6.847306176E-01 -4.592177667E-01 -5.687674779E-01  6.076186509E-01 -4.188228285E-01 -6.748236907E-01  1.022165727E+00  4.022084134E-01 
 5.445548090E-01 -7.511617037E-01 -3.125565719E-01  4.421133643E-01 -8.417422318E-01 -3.098480084E-01  6.975477148E-01  4.284273209E-01 
-1.014307608E+00 -1.897290216E-01 -2.151908607E-01 -9.734241667E-01 -2.227408822E-01 -5.321551487E-02  1.656943761E+00  2.492322593E+00 
-2.073282459E-01 -9.984269504E-01  7.577598494E-02 -2.172103461E-01 -9.556430023E-01 -1.989123369E-01  1.269747062E+00  1.513461159E+00 
 6.601633012E-01 -5.909467212E-01 -4.734297391E-01  5.819642228E-01 -6.447073307E-01 -4.956511890E-01  1.068854505E+00  8.363998891E-01 
 4.802080958E-01 -8.044368275E-01 -2.478528870E-01  3.821360389E-01 -8.753181822E-01 -2.962939887E-01  5.446843497E-01  1.328156673E-01 
-7.342865708E-01  3.024438667E-01 -5.955271475E-01 -5.794105154E-01  2.195559709E-01 -7.849067653E-01  8.936970579E-01  3.639110836E-01 
-2.663840163E-01  4.693455349E-01 -8.978827340E-01 -4.792433139E-01  2.738847367E-01 -8.338543021E-01  1.550049340E+00  2.313905188E+00 
 2.982793681E-01  2.575323772E-01 -9.071337062E-01  5.313470191E-01 -5.445583749E-03 -8.471367605E-01  8.601703745E-01  7.156370395E-01 
-4.712056895E-01  4.231690747E-01 -7.624268214E-01 -6.157967310E-01  2.182686208E-01 -7.570688180E-01  8.772894735E-01  5.687280551E-02 
 4.655848465E-01  5.969421024E-02 -7.797761793E-01  5.634108459E-01 -2.677167167E-02 -8.257429965E-01 -5.004098161E-01  2.288264239E-01 
 6.718645925E-01 -5.625606625E-01 -4.943695644E-01  5.952261621E-01 -5.996939719E-01 -5.348578839E-01  1.086533492E+00  7.880356349E-01 
-6.828257230E-01 -7.292267397E-01  7.130417275E-02 -7.161083797E-01 -6.961622904E-01  5.046636516E-02  1.022766708E+00  6.456137928E-01 
-1.018103295E+00 -4.147944739E-02 -3.175607291E-01 -9.582319653E-01 -4.978311715E-02 -2.816258901E-01  1.822986794E+00  2.937077619E+00 
 1.452993793E-01  3.746271958E-01 -9.729780490E-01  2.970281782E-01  1.326765008E-01 -9.456062645E-01  1.610669013E+00  2.527927251E+00 
 6.825943951E-01 -3.769097316E-01 -6.105309874E-01  5.888663592E-01 -2.811917755E-01 -7.577384749E-01  8.598641173E-01  6.152653648E-02 
 2.980863603E-01 -9.174154837E-01 -1.089469862E-01  2.500326368E-01 -9.072570928E-01 -3.381837489E-01  5.948384017E-01  1.607838564E-01 
 6.015862347E-01 -6.942441778E-01 -3.718007402E-01  5.044374376E-01 -7.868524046E-01 -3.555364466E-01  8.729259213E-01  7.060226334E-01 
 5.231179128E-01 -2.000354794E-02 -7.418437518E-01  5.192161492E-01  6.763860308E-03 -8.546161949E-01 -5.551801400E-01  2.579782539E-01 
 3.552921581E-01 -8.871498929E-01 -1.446299839E-01  2.902385185E-01 -8.999519340E-01 -3.253430788E-01  5.191355125E-01  1.816445991E-02 
-7.803032683E-01 -6.198664222E-01  3.643483413E-02 -7.927565330E-01 -5.992976639E-01  1.112627046E-01  9.610414236E-01  5.010382618E-01 
-3.043884078E-01  4.694117273E-01 -8.745445765E-01 -5.231769252E-01  2.728398734E-01 -8.073687562E-01  1.448728104E+00  1.937099523E+00 
-9.965164593E-01  4.006952501E-02 -3.749369122E-01 -9.056339624E-01  4.693635583E-02 -4.214547480E-01  1.797640441E+00  2.840493492E+00 
-1.023082707E+00 -1.267245129E-01 -2.515293885E-01 -9.802309955E-01 -1.511520692E-01 -1.276724225E-01  1.743031357E+00  2.730595645E+00 
-8.454303869E-01 -5.340856307E-01  6.234689045E-17 -8.367247333E-01 -5.285830490E-01  1.431491566E-01  1.000979721E+00  6.451684990E-01 
 8.016040274E-02 -9.967819771E-01 -8.402090134E-18  7.608759294E-02 -9.458315204E-01 -3.156159266E-01  9.959334597E-01  9.800926004E-01 
 6.820592836E-01 -5.327788611E-01 -5.142441568E-01  6.050248765E-01 -5.510792411E-01 -5.746795358E-01  1.095073753E+00  7.359291505E-01 
-5.938338998E-01  3.788276591E-01 -6.774461283E-01 -5.910841903E-01  2.166085198E-01 -7.769814857E-01  6.635419148E-01 -4.833433228E-01 
 6.552581412E-01 -6.125797471E-01 -4.493255639E-01  5.714338510E-01 -6.798273103E-01 -4.596718200E-01  1.045545190E+00  8.643202033E-01 
 2.398029615E-01 -9.456797706E-01 -7.277595679E-02  2.085688921E-01 -9.162891044E-01 -3.419258611E-01  7.121560231E-01  3.907277568E-01 
 4.112910048E-01  1.394495230E-01 -8.225820096E-01  5.886277943E-01 -4.970345386E-02 -8.068747650E-01 -4.986319167E-02 -1.679525321E-03 
-1.794845691E-02 -1.011159497E+00  3.589691381E-02 -1.782248464E-02 -9.605888606E-01 -2.774011534E-01  1.138328296E+00  1.274737686E+00 
-1.641388548E-01 -1.007102087E+00  7.539504406E-02 -1.716625170E-01 -9.629481479E-01 -2.079972228E-01  1.274327183E+00  1.540693922E+00 
 1.856017462E-01  3.562659512E-01 -9.608314179E-01  3.697028305E-01  1.046550743E-01 -9.232373111E-01  1.478794638E+00  2.136008077E+00 
-9.433511923E-01  1.379744058E-01 -4.452179223E-01 -7.999573203E-01  1.493450412E-01 -5.811749688E-01  1.625424262E+00  2.335046992E+00 
-6.814225674E-01  3.394791010E-01 -6.236669331E-01 -5.752550410E-01  2.268753664E-01 -7.858811653E-01  7.722884998E-01 -4.721252021E-02 
-9.671454220E-01 -3.289989906E-01 -1.102108199E-01 -9.270682261E-01 -3.578267066E-01  1.118237549E-01  1.341433328E+00  1.628145491E+00 
 4.111599761E-01 -8.553953853E-01 -1.796357074E-01  3.308963042E-01 -8.917037222E-01 -3.088237487E-01  5.001064906E-01 -8.934907030E-03 
-9.048191664E-01  1.834443150E-01 -4.806640099E-01 -7.367712633E-01  1.863363962E-01 -6.499591164E-01  1.486283330E+00  1.950687810E+00 
-9.377533118E-01 -3.867722212E-01 -7.371036712E-02 -9.020751096E-01 -4.071710214E-01  1.430812914E-01  1.218063857E+00  1.286171409E+00 
 6.906334695E-01 -5.017745869E-01 -5.328829558E-01  6.109008365E-01 -4.998177759E-01 -6.139888915E-01  1.090857671E+00  6.864399777E-01 
-3.416808316E-01  4.684870418E-01 -8.494032631E-01 -5.582214609E-01  2.719986188E-01 -7.838402593E-01  1.342718345E+00  1.541105831E+00 
 3.294173250E-01  2.393356961E-01 -8.864564235E-01  5.596788650E-01 -1.980794787E-02 -8.284728199E-01  6.828941800E-01  4.581400499E-01 
-9.913711056E-01 -2.702382134E-01 -1.457459093E-01 -9.505509216E-01 -3.028310985E-01  6.889318705E-02  1.461151408E+00  1.958590429E+00 
-9.751799781E-01  9.211561245E-02 -4.072289830E-01 -8.610645276E-01  1.047876799E-01 -4.975815726E-01  1.735562704E+00  2.652481326E+00 
-5.053699783E-01  4.207425685E-01 -7.352703762E-01 -6.144908626E-01  2.294741307E-01 -7.548129590E-01  8.062067324E-01 -2.066928651E-01 
 6.441167185E-01 -2.238156556E-01 -6.690004546E-01  5.224058623E-01 -7.618719764E-02 -8.492865393E-01  3.480790765E-01 -3.488632465E-01 
 6.152599621E-01 -1.625500103E-01 -6.894400615E-01  5.012337682E-01 -2.271351067E-02 -8.650137606E-01  7.146407048E-02 -3.214224305E-01 
-7.110715220E-01 -6.988684367E-01  7.166810257E-02 -7.435011649E-01 -6.642811961E-01  7.704875234E-02  9.947826972E-01  5.836252079E-01 
 5.312288703E-01 -7.696281606E-01 -2.799562456E-01  4.282763003E-01 -8.534570802E-01 -2.969687237E-01  6.542609084E-01  3.418442295E-01 
 6.953599186E-01 -4.274841604E-01 -5.775966446E-01  6.057306665E-01 -3.720373109E-01 -7.033339171E-01  9.975155735E-01  3.661241214E-01 
 1.807344911E-01 -9.710883355E-01 -3.634946685E-02  1.640904326E-01 -9.284799155E-01 -3.331656893E-01  8.513418462E-01  6.702056182E-01 
-8.609223433E-01  2.277738559E-01 -5.132048682E-01 -6.788684045E-01  2.150544214E-01 -7.020607419E-01  1.332915689E+00  1.540242090E+00 
-4.764867416E-01 -8.946726573E-01  1.127304345E-01 -5.193603133E-01 -8.533902838E-01 -4.460816563E-02  1.262052922E+00  1.353957701E+00 
-5.128065822E-01 -8.713498287E-01  1.114928295E-01 -5.579644388E-01 -8.294453784E-01 -2.638274734E-02  1.229920178E+00  1.254557145E+00 
-4.384760648E-01 -9.166888164E-01  1.137686726E-01 -4.785349896E-01 -8.758780623E-01 -6.198293169E-02  1.291658983E+00  1.448552586E+00 
 6.490739874E-01 -6.338709896E-01 -4.236688610E-01  5.592892314E-01 -7.120777301E-01 -4.244300436E-01  1.017866324E+00  8.859961496E-01 
-8.157399923E-01  2.644207027E-01 -5.427820864E-01 -6.330700133E-01  2.306650171E-01 -7.389289602E-01  1.176836640E+00  1.118424269E+00 
-9.041993866E-01 -4.429726518E-01 -3.681247967E-02 -8.777819006E-01 -4.510079123E-01  1.615264620E-01  1.100432930E+00  9.584477816E-01 
 6.693865395E-01 -2.836970433E-01 -6.449709945E-01  5.499326221E-01 -1.494648988E-01 -8.217264479E-01  5.961956791E-01 -2.156548977E-01 
 5.908116155E-01 -7.139245957E-01 -3.415417078E-01  4.888768924E-01 -8.074593807E-01 -3.301647052E-01  8.244089543E-01  6.487044244E-01 
-1.024647544E+00 -6.303634119E-02 -2.859835445E-01 -9.756890417E-01 -7.575278821E-02 -2.056511830E-01  1.800980197E+00  2.885306024E+00 
 5.844277880E-01 -1.010980101E-01 -7.073359536E-01  4.923192971E-01  5.935825031E-03 -8.703944368E-01 -2.096064885E-01 -1.309142548E-01 
 2.241232241E-01  3.371734811E-01 -9.456635401E-01  4.323722597E-01  7.742306357E-02 -8.983651252E-01  1.331203202E+00  1.738797400E+00 
-5.473209277E-01 -8.469602521E-01  1.100776271E-01 -5.941694062E-01 -8.043050604E-01 -7.489093105E-03  1.195805460E+00  1.152562319E+00 
-1.008914863E+00  2.041740549E-02 -3.473616496E-01 -9.347984130E-01  2.429212144E-02 -3.543470331E-01  1.821882893E+00  2.921563120E+00 
-1.009746021E+00 -2.112887963E-01 -1.797329854E-01 -9.699086688E-01 -2.428903256E-01  1.677688678E-02  1.570401479E+00  2.257617772E+00 
-3.989297812E-01 -9.371669119E-01  1.145881066E-01 -4.357213231E-01 -8.966657559E-01 -7.834188380E-02  1.318292208E+00  1.536361730E+00 
 4.939608825E-01  3.987595426E-02 -7.603760482E-01  5.425678983E-01 -1.627167583E-02 -8.398543375E-01 -5.661599396E-01  2.803125181E-01 
-1.211347820E-01 -1.013625670E+00  7.486541251E-02 -1.264739906E-01 -9.683319921E-01 -2.152614288E-01  1.276779046E+00  1.559225065E+00 
 4.653374280E-01 -8.223058121E-01 -2.137466837E-01  3.731261078E-01 -8.797068413E-01 -2.947758149E-01  5.392870737E-01  7.985506190E-02 
-3.781794641E-01  4.667672403E-01 -8.229525344E-01 -5.844034412E-01  2.722851374E-01 -7.644170470E-01  1.234992178E+00  1.136748830E+00 
-5.799549377E-01 -8.217437431E-01  1.085079748E-01 -6.278549670E-01 -7.782397060E-01  1.187856739E-02  1.160327072E+00  1.050295132E+00 
 4.386408963E-01  1.195092246E-01 -8.015084414E-01  5.815071867E-01 -4.571661628E-02 -8.122557373E-01 -2.336165041E-01  3.201449064E-02 
-7.665440289E-01  3.012347537E-01 -5.713958756E-01 -6.005348640E-01  2.416999688E-01 -7.621935464E-01  1.023464071E+00  6.858668089E-01 
-8.053955278E-01 -5.851541028E-01  3.643105297E-02 -8.146861784E-01 -5.631290729E-01  1.384632729E-01  9.467319126E-01  4.944737750E-01 
-3.580422494E-01 -9.558932446E-01  1.151725655E-01 -3.912012122E-01 -9.155389830E-01 -9.354133917E-02  1.341620701E+00  1.615729170E+00 
 3.572636523E-01  2.196338160E-01 -8.664430660E-01  5.778922986E-01 -3.181197253E-02 -8.154927895E-01  5.008457086E-01  2.504932235E-01 
 2.189834978E-02 -1.010942859E+00  3.543227424E-02  2.177822279E-02 -9.603484851E-01 -2.779505283E-01  1.136197335E+00  1.270082932E+00 
 6.898900613E-01 -3.408394391E-01 -6.170564297E-01  5.776036010E-01 -2.351601531E-01 -7.817120842E-01  8.040285054E-01  3.127470532E-02 
-1.022548483E+00 -1.487659444E-01 -2.169392072E-01 -9.831856342E-01 -1.749497350E-01 -5.233162466E-02  1.674210507E+00  2.544469664E+00 
-6.274923659E-01  3.772927874E-01 -6.524122982E-01 -5.859269376E-01  2.391864230E-01 -7.742606014E-01  7.157131849E-01 -3.497523110E-01 
-6.106710083E-01 -7.959324638E-01  1.068074977E-01 -6.589583769E-01 -7.515186723E-01  3.152051307E-02  1.124144885E+00  9.500517573E-01 
 1.213227873E-01 -9.926131076E-01 -1.648141482E-17  1.153361009E-01 -9.434541146E-01 -3.107924026E-01  9.961867704E-01  9.685274409E-01 
 5.532876198E-01 -4.019869860E-02 -7.242628971E-01  4.988960051E-01  9.197549390E-03 -8.666130516E-01 -4.446466254E-01  1.268232954E-01 
-8.676041982E-01 -4.972554226E-01  7.330118858E-17 -8.553022091E-01 -4.901984417E-01  1.678201981E-01  1.000847312E+00  6.808402095E-01 
-7.382975339E-01 -6.670154982E-01  7.190821539E-02 -7.689947999E-01 -6.307722171E-01  1.037950282E-01  9.659638236E-01  5.271802140E-01 
-3.160431543E-01 -9.726808129E-01  1.155099789E-01 -3.452969554E-01 -9.323207301E-01 -1.074619412E-01  1.361432515E+00  1.685380466E+00 
 2.606338086E-01  3.176827786E-01 -9.280700983E-01  4.843573067E-01  5.195898665E-02 -8.733259776E-01  1.172287036E+00  1.356904050E+00 
 6.416162028E-01 -6.547277288E-01 -3.965406211E-01  5.461041328E-01 -7.410177426E-01 -3.907211042E-01  9.828337307E-01  8.814320750E-01 
 7.031531555E-01 -4.730283992E-01 -5.425429674E-01  6.149962238E-01 -4.568131719E-01 -6.427296249E-01  1.086910193E+00  6.497954001E-01 
-5.392156867E-01  4.183988159E-01 -7.085168726E-01 -6.093713272E-01  2.441870452E-01 -7.543469179E-01  7.629590200E-01 -3.728060973E-01 
-4.138851762E-01  4.644698108E-01 -7.956842078E-01 -6.021084096E-01  2.745627489E-01 -7.497204545E-01  1.129341644E+00  7.384893266E-01 
-6.394648332E-01 -7.697448214E-01  1.049995056E-01 -6.874678669E-01 -7.244050148E-01  5.123774475E-02  1.088166559E+00  8.535449667E-01 
-7.145594220E-01  3.382681165E-01 -5.994602034E-01 -5.847339910E-01  2.509455068E-01 -7.714353585E-01  8.871641281E-01  2.527800726E-01 
 3.390636543E-01 -9.052246129E-01 -1.090676617E-01  2.869543382E-01 -9.017692639E-01 -3.232172682E-01  6.200364655E-01  1.667111754E-01 
-7.857540425E-02 -1.018046433E+00  7.419654705E-02 -8.190712112E-02 -9.718872238E-01 -2.207406799E-01  1.277283158E+00  1.569435477E+00 
-1.019090632E+00 -1.813207534E-18 -3.178686933E-01 -9.593611743E-01  7.827072271E-15 -2.821810364E-01  1.825487966E+00  2.943765537E+00 
-9.316848990E-01  1.727706728E-01 -4.510262046E-01 -7.850915675E-01  1.853763906E-01 -5.909880070E-01  1.593747047E+00  2.247369846E+00 
 5.790618462E-01 -7.330760572E-01 -3.102417326E-01  4.745410930E-01 -8.242157036E-01 -3.089971277E-01  7.769923879E-01  5.708794991E-01 
 2.813324847E-01 -9.352752974E-01 -7.299559979E-02  2.462337836E-01 -9.116470233E-01 -3.290419862E-01  7.238577444E-01  3.775347458E-01 
-9.664843625E-01  1.263186854E-01 -4.135417084E-01 -8.475611863E-01  1.426618369E-01 -5.111630226E-01  1.711663478E+00  2.584850053E+00 
 5.173188213E-01 -7.878034918E-01 -2.466722008E-01  4.171123737E-01 -8.619178357E-01 -2.882965698E-01  6.239298657E-01  2.560448139E-01 
-3.794272473E-02  4.771441189E-01 -9.714064811E-01 -7.884242904E-02  3.044415014E-01 -9.492624735E-01  1.961539904E+00  3.834340501E+00 
 3.848231048E-01  1.997073938E-01 -8.456194169E-01  5.883497398E-01 -4.035582268E-02 -8.075989050E-01  3.107053235E-01  9.237244588E-02 
 7.050676672E-01 -3.940474195E-01 -5.856603291E-01  6.005430725E-01 -3.252075301E-01 -7.304711359E-01  9.649347425E-01  3.321154903E-01 
-8.083887463E-02  4.868598659E-01 -9.625829132E-01 -1.656566941E-01  3.206815247E-01 -9.325884513E-01  1.944753127E+00  3.775764534E+00 
-2.731914118E-01 -9.873773848E-01  1.155930312E-01 -2.983603307E-01 -9.468783865E-01 -1.200101424E-01  1.377632005E+00  1.744443469E+00 
 6.861616976E-01 -5.717411648E-01 -4.671062481E-01  5.988091951E-01 -6.235297535E-01 -5.026312707E-01  1.114699196E+00  9.721019905E-01 
 5.724596701E-03  4.654174033E-01 -9.765510349E-01  1.198032871E-02  2.836590344E-01 -9.588503658E-01  1.949806110E+00  3.779176591E+00 
-1.028291099E+00 -8.491310154E-02 -2.528098946E-01 -9.865360293E-01 -1.013959482E-01 -1.283180606E-01  1.755552149E+00  2.765779640E+00 
-8.904831449E-01  2.183994726E-01 -4.857852254E-01 -7.229962631E-01  2.199982680E-01 -6.548871396E-01  1.451207875E+00  1.852197852E+00 
 3.954379016E-01 -8.733974407E-01 -1.445278059E-01  3.267251012E-01 -8.929154049E-01 -3.097624702E-01  5.618307256E-01  5.558497078E-02 
-1.225200733E-01  4.946135624E-01 -9.504839089E-01 -2.459853020E-01  3.325594907E-01 -9.104369371E-01  1.904177020E+00  3.618838138E+00 
-9.938781565E-01  7.992687982E-02 -3.739442571E-01 -9.031914886E-01  9.362803300E-02 -4.189020487E-01  1.790529740E+00  2.821734673E+00 
 4.965363572E-02  4.517166178E-01 -9.777477479E-01  1.037426583E-01  2.585975078E-01 -9.603982454E-01  1.906966019E+00  3.607248710E+00 
-9.539731162E-01 -3.483444872E-01 -7.300277876E-02 -9.167851605E-01 -3.658847162E-01  1.601041663E-01  1.228938427E+00  1.338571003E+00 
-9.808314989E-01 -2.905941248E-01 -1.089118124E-01 -9.405001427E-01 -3.155101720E-01  1.261459983E-01  1.352379895E+00  1.673384185E+00 
 6.971469457E-01 -5.431863366E-01 -4.873043501E-01  6.096041864E-01 -5.790041794E-01 -5.414211818E-01  1.128479853E+00  9.256161772E-01 
-1.626313707E-01  5.005278921E-01 -9.356068873E-01 -3.181147057E-01  3.406307050E-01 -8.847450237E-01  1.844913299E+00  3.383664483E+00 
 2.950269614E-01  2.981121239E-01 -9.087053689E-01  5.255998790E-01  2.905632060E-02 -8.502355541E-01  1.005305879E+00  1.004518351E+00 
 2.225005156E-01 -9.627561710E-01 -3.653436893E-02  2.028138091E-01 -9.243418941E-01 -3.232005905E-01  8.550233493E-01  6.508120442E-01 
 4.662905019E-01  9.964114120E-02 -7.809580333E-01  5.669284868E-01 -3.845345291E-02 -8.228690192E-01 -3.840431811E-01  9.558820942E-02 
 5.231179128E-01  2.000354794E-02 -7.418437518E-01  5.192161492E-01 -6.763860308E-03 -8.546161949E-01 -5.551801400E-01  2.579782539E-01 
 6.329250700E-01 -6.750850997E-01 -3.680495694E-01  5.324683875E-01 -7.663584717E-01 -3.594052159E-01  9.422354087E-01  8.501234161E-01 
-8.289788266E-01 -5.494522906E-01  3.636131380E-02 -8.343613205E-01 -5.260477317E-01  1.646662406E-01  9.332010305E-01  4.958147953E-01 
 9.330258881E-02  4.361689419E-01 -9.748945028E-01  1.931403673E-01  2.299708827E-01 -9.538397096E-01  1.833304830E+00  3.330349168E+00 
 6.220503763E-02 -1.009302580E+00  3.583099189E-02  6.190559431E-02 -9.592866067E-01 -2.755665140E-01  1.136310860E+00  1.266032583E+00 
-6.680641694E-01 -7.413574191E-01  1.056980337E-01 -7.161263580E-01 -6.939114133E-01  7.516641443E-02  1.050481527E+00  7.630525460E-01 
-2.015789184E-01  5.039168837E-01 -9.185513666E-01 -3.823072857E-01  3.439118965E-01 -8.576512967E-01  1.769935196E+00  3.083565322E+00 
-8.444265421E-01  2.625344569E-01 -5.175844950E-01 -6.685768425E-01  2.466159007E-01 -7.015594082E-01  1.299118668E+00  1.437651958E+00 
-1.002377046E+00 -2.323009235E-01 -1.437141588E-01 -9.621973084E-01 -2.599267276E-01  8.132918323E-02  1.470306096E+00  1.991610348E+00 
-9.226745365E-01 -4.049068508E-01 -3.653680675E-02 -8.933744093E-01 -4.109620573E-01  1.816379703E-01  1.107965041E+00  1.009861059E+00 
 6.458870700E-01 -1.836252096E-01 -6.708391989E-01  5.047653506E-01 -5.032671404E-02 -8.617883514E-01  2.595821855E-01 -2.813773551E-01 
-4.488684493E-01  4.618114671E-01 -7.680453258E-01 -6.120919540E-01  2.795365594E-01 -7.397315404E-01  1.030967746E+00  3.672085718E-01 
-2.297671214E-01 -9.998719115E-01  1.154195701E-01 -2.507601350E-01 -9.591284068E-01 -1.311184728E-01  1.390228626E+00  1.792436378E+00 
-7.643427604E-01 -6.338174727E-01  7.202143330E-02 -7.923986983E-01 -5.959052760E-01  1.303886688E-01  9.369390812E-01  4.779254040E-01 
 6.731814160E-01 -2.445474639E-01 -6.486274548E-01  5.327051746E-01 -1.131777303E-01 -8.386989915E-01  5.189886777E-01 -1.972137074E-01 
 4.501934852E-01 -8.402271467E-01 -1.791842552E-01  3.670739640E-01 -8.823924636E-01 -2.943471507E-01  5.601217353E-01  6.516532721E-02 
 6.822355536E-01 -5.931776506E-01 -4.435358861E-01  5.910931874E-01 -6.583331764E-01 -4.660539376E-01  1.096883248E+00  1.002253231E+00 
 7.066128446E-01 -5.133842824E-01 -5.064618216E-01  6.170146546E-01 -5.314449544E-01 -5.803957068E-01  1.135543671E+00  8.990167084E-01 
 6.156648566E-01 -1.219927367E-01 -6.898937729E-01  4.865782265E-01 -9.606087571E-03 -8.735841989E-01 -1.858548750E-02 -2.072216403E-01 
-6.608963759E-01  3.757800754E-01 -6.275968265E-01 -5.853882369E-01  2.626596007E-01 -7.670270831E-01  7.941079482E-01 -1.272541592E-01 
-5.728325518E-01  4.161872103E-01 -6.822338342E-01 -6.027325835E-01  2.619442293E-01 -7.537231942E-01  7.525057481E-01 -4.212197834E-01 
-2.403829490E-01  5.059324073E-01 -8.987413949E-01 -4.395390504E-01  3.449925163E-01 -8.293283951E-01  1.683540249E+00  2.737179129E+00 
-7.974218392E-01  2.996134192E-01 -5.466870538E-01 -6.276462668E-01  2.616802616E-01 -7.332009305E-01  1.147932540E+00  1.008665836E+00 
-1.018957311E+00 -1.705730029E-01 -1.813725785E-01 -9.803267132E-01 -1.963986144E-01  1.967535813E-02  1.587197745E+00  2.310623346E+00 
 7.149663651E-01 -4.424974006E-01 -5.516578717E-01  6.160469152E-01 -4.123767312E-01 -6.711420341E-01  1.076923817E+00  6.299821463E-01 
